Tipo Titulo,Data Vencimento,Data Base,PU Base Manha,Juros
Tesouro Selic,2013-03-07,2012-01-13,5039.97,0.62464874688741
Tesouro IPCA+,2035-05-15,2012-01-13,588.48,3.8619275201263
Tesouro Prefixado,2015-01-01,2012-01-13,731.07,11.13185168090455
Tesouro Prefixado,2013-01-01,2012-01-13,911.42,10.04278579667359
Tesouro Prefixado,2014-01-01,2012-01-13,818.55,10.70641569873591
Tesouro Selic,2014-03-07,2012-01-13,5037.87,0.34679385140528
Tesouro IPCA+,2024-08-15,2012-01-13,1062.89,3.85613447429966
Tesouro IPCA+,2015-05-15,2012-01-16,1776.68,3.7309358513073896
Tesouro IPCA+,2024-08-15,2012-01-16,1064.93,3.84777909019697
Tesouro IPCA+,2035-05-15,2012-01-16,590.21,3.8542958946126102
Tesouro Prefixado,2014-01-01,2012-01-16,819.9,10.66054073724227
Tesouro Prefixado,2015-01-01,2012-01-16,732.74,11.07873944855246
Tesouro Prefixado,2013-01-01,2012-01-16,912.0,10.059947890114241
Tesouro Selic,2014-03-07,2012-01-16,5039.95,0.33476366254914003
Tesouro Selic,2012-03-07,2012-01-16,5043.11,4.925676668475091
Tesouro Selic,2017-03-07,2012-01-16,5032.85,0.15811056124237
Tesouro Selic,2013-03-07,2012-01-16,5042.04,0.6041393274612801
Tesouro Selic,2015-03-07,2012-01-16,5036.85,0.24158165073955
Tesouro IPCA+,2015-05-15,2012-01-17,1777.38,3.7255839729447704
Tesouro IPCA+,2024-08-15,2012-01-17,1066.63,3.83954656996237
Tesouro IPCA+,2035-05-15,2012-01-17,593.05,3.8400108640567803
Tesouro Prefixado,2015-01-01,2012-01-17,733.63,11.04395037825791
Tesouro Prefixado,2014-01-01,2012-01-17,820.38,10.64313493248965
Tesouro Prefixado,2013-01-01,2012-01-17,912.27,10.05609202055959
Tesouro Selic,2017-03-07,2012-01-17,5034.92,0.15266256345631
Tesouro Selic,2014-03-07,2012-01-17,5042.03,0.32181905801944
Tesouro Selic,2013-03-07,2012-01-17,5044.11,0.58052711336051
Tesouro Selic,2015-03-07,2012-01-17,5038.93,0.23268456286638
Tesouro Selic,2012-03-07,2012-01-17,5045.18,4.80962410099645
Tesouro Selic,2017-03-07,2012-01-18,5037.0,0.14718460449778
Tesouro Selic,2013-03-07,2012-01-18,5046.19,0.55669542440652
Tesouro Selic,2012-03-07,2012-01-18,5047.25,4.6890616514343595
Tesouro Selic,2015-03-07,2012-01-18,5041.0,0.22382026956120002
Tesouro Selic,2014-03-07,2012-01-18,5044.1,0.30891274904985
Tesouro Prefixado,2013-01-01,2012-01-18,912.31,10.08126126793804
Tesouro IPCA+,2024-08-15,2012-01-18,1067.06,3.83810205458676
Tesouro IPCA+,2035-05-15,2012-01-18,590.69,3.8527203736030198
Tesouro IPCA+,2015-05-15,2012-01-18,1775.84,3.7473931893447103
Tesouro Prefixado,2015-01-01,2012-01-18,733.16,11.0788259447055
Tesouro Prefixado,2014-01-01,2012-01-18,820.13,10.67606343572982
Tesouro Selic,2014-03-07,2012-01-19,5046.18,0.29591602116678
Tesouro Selic,2013-03-07,2012-01-19,5048.26,0.53288594888747
Tesouro Selic,2012-03-07,2012-01-19,5049.33,4.562628382938231
Tesouro Prefixado,2015-01-01,2012-01-19,734.05,11.04399854137678
Tesouro Prefixado,2013-01-01,2012-01-19,913.21,9.997752877446569
Tesouro Selic,2017-03-07,2012-01-19,5039.07,0.14173011928073
Tesouro IPCA+,2015-05-15,2012-01-19,1778.22,3.7216548594765
Tesouro IPCA+,2035-05-15,2012-01-19,594.84,3.83167056144642
Tesouro IPCA+,2024-08-15,2012-01-19,1071.3,3.8163579417630897
Tesouro Prefixado,2014-01-01,2012-01-19,821.04,10.62894501048345
Tesouro Selic,2015-03-07,2012-01-19,5043.08,0.21490116543656002
Tesouro Prefixado,2014-01-01,2012-01-20,822.52,10.54246568992505
Tesouro IPCA+,2024-08-15,2012-01-20,1070.46,3.82167490865388
Tesouro IPCA+,2015-05-15,2012-01-20,1782.28,3.6755714603560197
Tesouro Selic,2012-03-07,2012-01-20,5051.31,4.44215785818105
Tesouro Selic,2015-03-07,2012-01-20,5045.07,0.20636545609879997
Tesouro Selic,2013-03-07,2012-01-20,5050.25,0.50995074013728
Tesouro Selic,2014-03-07,2012-01-20,5048.17,0.28347290159529
Tesouro Prefixado,2013-01-01,2012-01-20,914.41,9.87598259972701
Tesouro Prefixado,2015-01-01,2012-01-20,734.74,11.01941961247712
Tesouro IPCA+,2035-05-15,2012-01-20,596.39,3.82413350100943
Tesouro Selic,2017-03-07,2012-01-20,5041.06,0.13648618650303
Tesouro Prefixado,2015-01-01,2012-01-23,736.41,10.96613124491583
Tesouro IPCA+,2035-05-15,2012-01-23,604.79,3.78252916915586
Tesouro IPCA+,2015-05-15,2012-01-23,1789.26,3.60035680093504
Tesouro IPCA+,2024-08-15,2012-01-23,1073.84,3.80624473293973
Tesouro Prefixado,2014-01-01,2012-01-23,823.86,10.49665690604009
Tesouro Prefixado,2013-01-01,2012-01-23,915.23,9.86165942403054
Tesouro Selic,2013-03-07,2012-01-23,5052.23,0.48942814829717
Tesouro Selic,2014-03-07,2012-01-23,5050.15,0.27177018668200004
Tesouro Selic,2017-03-07,2012-01-23,5045.62,0.12450494481979
Tesouro Selic,2015-03-07,2012-01-23,5048.63,0.19127195766042
Tesouro Selic,2012-03-07,2012-01-23,5053.3,4.51608155691865
Tesouro Selic,2014-03-07,2012-01-24,5053.21,0.25232321003794
Tesouro IPCA+,2015-05-15,2012-01-24,1787.15,3.6289189938535498
Tesouro IPCA+,2035-05-15,2012-01-24,601.06,3.8019918312350596
Tesouro Selic,2013-03-07,2012-01-24,5054.22,0.46619086891563
Tesouro Prefixado,2014-01-01,2012-01-24,823.18,10.55932232279561
Tesouro Prefixado,2015-01-01,2012-01-24,735.16,11.04108875646274
Tesouro Prefixado,2013-01-01,2012-01-24,915.26,9.88795235044857
Tesouro IPCA+,2024-08-15,2012-01-24,1076.83,3.79123413228048
Tesouro Selic,2015-03-07,2012-01-24,5050.62,0.18269712678890998
Tesouro Selic,2012-03-07,2012-01-24,5055.29,4.3823675662671295
Tesouro Selic,2017-03-07,2012-01-24,5047.61,0.11924839610226001
Tesouro Selic,2015-03-07,2012-01-25,5052.61,0.17411139524317
Tesouro Selic,2014-03-07,2012-01-25,5055.2,0.23976644510179
Tesouro Selic,2017-03-07,2012-01-25,5049.6,0.11398859499724
Tesouro Selic,2013-03-07,2012-01-25,5056.77,0.43596715296514
Tesouro IPCA+,2035-05-15,2012-01-25,601.26,3.8014244289689803
Tesouro IPCA+,2015-05-15,2012-01-25,1788.29,3.6181742747051597
Tesouro IPCA+,2024-08-15,2012-01-25,1077.19,3.7901699297211398
Tesouro Prefixado,2015-01-01,2012-01-25,735.46,11.036501293527259
Tesouro Prefixado,2014-01-01,2012-01-25,823.51,10.55212734496273
Tesouro Prefixado,2013-01-01,2012-01-25,915.76,9.854159631855849
Tesouro Selic,2012-03-07,2012-01-25,5057.27,4.2438033913752
Tesouro Selic,2013-03-07,2012-01-26,5058.76,0.41251826067287
Tesouro Selic,2014-03-07,2012-01-26,5057.19,0.22718376283627997
Tesouro Selic,2012-03-07,2012-01-26,5059.26,4.097511018829421
Tesouro Selic,2017-03-07,2012-01-26,5051.59,0.10872553472205
Tesouro Selic,2015-03-07,2012-01-26,5054.6,0.16551473251256002
Tesouro IPCA+,2015-05-15,2012-01-26,1788.98,3.61287128878697
Tesouro Prefixado,2015-01-01,2012-01-26,735.77,11.031397108617021
Tesouro Prefixado,2014-01-01,2012-01-26,823.83,10.54561583994959
Tesouro IPCA+,2024-08-15,2012-01-26,1077.62,3.78873535087016
Tesouro IPCA+,2035-05-15,2012-01-26,601.5,3.8006528227179897
Tesouro Prefixado,2013-01-01,2012-01-26,916.1,9.84075887700983
Tesouro Selic,2013-03-07,2012-01-27,5060.75,0.38896875269787
Tesouro IPCA+,2035-05-15,2012-01-27,603.06,3.7931456567095805
Tesouro IPCA+,2024-08-15,2012-01-27,1083.17,3.7602711156913
Tesouro IPCA+,2015-05-15,2012-01-27,1799.77,3.4855978902091898
Tesouro Prefixado,2014-01-01,2012-01-27,826.9,10.348485114085609
Tesouro Prefixado,2013-01-01,2012-01-27,917.83,9.64862798355967
Tesouro Prefixado,2015-01-01,2012-01-27,739.78,10.8364239381639
Tesouro Selic,2017-03-07,2012-01-27,5053.58,0.10345920848215001
Tesouro Selic,2015-03-07,2012-01-27,5056.59,0.1569071079869
Tesouro Selic,2012-03-07,2012-01-27,5061.3,3.93775728870722
Tesouro Selic,2014-03-07,2012-01-27,5059.18,0.2145750623067
Tesouro Selic,2014-03-07,2012-01-30,5061.17,0.20246734647775003
Tesouro IPCA+,2035-05-15,2012-01-30,603.53,3.7921129453018803
Tesouro IPCA+,2024-08-15,2012-01-30,1085.28,3.7516717576734298
Tesouro Prefixado,2014-01-01,2012-01-30,829.09,10.24311547103811
Tesouro Prefixado,2015-01-01,2012-01-30,742.03,10.75329706575136
Tesouro Prefixado,2013-01-01,2012-01-30,918.48,9.65440557591184
Tesouro Selic,2015-03-07,2012-01-30,5058.58,0.14855067925680002
Tesouro Selic,2012-03-07,2012-01-30,5063.29,3.9849735861530102
Tesouro Selic,2017-03-07,2012-01-30,5055.57,0.09829507146934
Tesouro Selic,2013-03-07,2012-01-30,5062.73,0.36726301574852
Tesouro IPCA+,2015-05-15,2012-01-30,1806.18,3.4172791665467397
Tesouro Selic,2017-03-07,2012-01-31,5057.56,0.09301658042066001
Tesouro Selic,2013-03-07,2012-01-31,5064.73,0.34327148206769
Tesouro Selic,2014-03-07,2012-01-31,5063.16,0.18977387043285998
Tesouro Selic,2015-03-07,2012-01-31,5060.57,0.13990598854125
Tesouro Selic,2012-03-07,2012-01-31,5065.28,3.81196349416583
Tesouro Prefixado,2015-01-01,2012-01-31,744.1,10.65823507560002
Tesouro Prefixado,2014-01-01,2012-01-31,831.29,10.106317524181
Tesouro IPCA+,2015-05-15,2012-01-31,1813.08,3.3373978905708097
Tesouro IPCA+,2024-08-15,2012-01-31,1085.71,3.75024472122895
Tesouro IPCA+,2035-05-15,2012-01-31,601.12,3.8048728251710497
Tesouro Prefixado,2013-01-01,2012-01-31,919.58,9.541868693871141
Tesouro Prefixado,2014-01-01,2012-02-01,831.47,10.10902253516341
Tesouro Prefixado,2013-01-01,2012-02-01,919.76,9.54829393918135
Tesouro Prefixado,2016-01-01,2012-02-01,664.8,10.99110819127235
Tesouro Prefixado,2015-01-01,2012-02-01,744.2,10.66365834062594
Tesouro Selic,2013-03-07,2012-02-01,5066.72,1.3316689690083099
Tesouro Selic,2014-03-07,2012-02-01,5065.15,0.70438013709119
Tesouro Selic,2017-03-07,2012-02-01,5059.55,0.30397438080667
Tesouro Selic,2015-03-07,2012-02-01,5062.57,0.48773522843537
Tesouro Selic,2012-03-07,2012-02-01,5067.27,16.230462506345468
Tesouro IPCA+,2015-05-15,2012-02-01,1813.75,3.4297439801256497
Tesouro IPCA+,2024-08-15,2012-02-01,1078.45,3.81503997579715
Tesouro IPCA+,2035-05-15,2012-02-01,594.79,3.8517118974446998
Tesouro IPCA+,2024-08-15,2012-02-02,1072.52,3.84740319281913
Tesouro IPCA+,2015-05-15,2012-02-02,1816.12,3.4042482128016296
Tesouro Prefixado,2014-01-01,2012-02-02,832.36,10.062649264218889
Tesouro Prefixado,2016-01-01,2012-02-02,665.54,10.96764953731634
Tesouro Prefixado,2015-01-01,2012-02-02,745.09,10.628798364108679
Tesouro Prefixado,2013-01-01,2012-02-02,920.25,9.51440514753541
Tesouro Selic,2014-03-07,2012-02-02,5067.15,0.69219291338407
Tesouro Selic,2013-03-07,2012-02-02,5068.71,1.30989971854658
Tesouro IPCA+,2035-05-15,2012-02-02,592.42,3.8644626216839097
Tesouro Selic,2012-03-07,2012-02-02,5069.26,16.40651281686502
Tesouro Selic,2017-03-07,2012-02-02,5061.54,0.2987942503424
Tesouro Selic,2015-03-07,2012-02-02,5064.56,0.47935375732162
Tesouro IPCA+,2035-05-15,2012-02-03,583.62,3.9110091080015903
Tesouro Prefixado,2013-01-01,2012-02-03,920.97,9.45036862897161
Tesouro Selic,2012-03-07,2012-02-03,5071.25,16.59366144844145
Tesouro Selic,2013-03-07,2012-02-03,5070.7,1.28803567213229
Tesouro Selic,2017-03-07,2012-02-03,5063.54,0.29358406656525
Tesouro Selic,2014-03-07,2012-02-03,5069.14,0.68004600218323
Tesouro Prefixado,2014-01-01,2012-02-03,833.54,9.996197713349119
Tesouro Prefixado,2015-01-01,2012-02-03,746.76,10.554232520860229
Tesouro Prefixado,2016-01-01,2012-02-03,667.46,10.89399743566867
Tesouro IPCA+,2024-08-15,2012-02-03,1066.63,3.87975100410156
Tesouro IPCA+,2015-05-15,2012-02-03,1819.62,3.3652342927664898
Tesouro Selic,2015-03-07,2012-02-03,5066.56,0.47091729022303
Tesouro Selic,2017-03-07,2012-02-06,5065.54,0.28868185990872997
Tesouro Selic,2013-03-07,2012-02-06,5072.69,1.27252726220961
Tesouro Selic,2014-03-07,2012-02-06,5071.14,0.66957142196093
Tesouro Selic,2012-03-07,2012-02-06,5073.24,18.0079271269949
Tesouro IPCA+,2015-05-15,2012-02-06,1819.26,3.37814770069311
Tesouro Prefixado,2015-01-01,2012-02-06,746.27,10.61064542468115
Tesouro Prefixado,2016-01-01,2012-02-06,667.73,10.90664343357763
Tesouro Prefixado,2014-01-01,2012-02-06,832.85,10.089346787647099
Tesouro IPCA+,2024-08-15,2012-02-06,1064.93,3.8914739214112197
Tesouro Selic,2015-03-07,2012-02-06,5068.55,0.46333853159061
Tesouro IPCA+,2035-05-15,2012-02-06,584.07,3.9100415792755903
Tesouro Prefixado,2013-01-01,2012-02-06,920.92,9.54683795151611
Tesouro Selic,2013-03-07,2012-02-07,5074.69,1.25024692984037
Tesouro IPCA+,2024-08-15,2012-02-07,1061.59,3.91032695858659
Tesouro IPCA+,2035-05-15,2012-02-07,583.03,3.91600231609507
Tesouro IPCA+,2015-05-15,2012-02-07,1818.23,3.39339447734543
Tesouro Prefixado,2015-01-01,2012-02-07,745.6,10.655453825567939
Tesouro Prefixado,2016-01-01,2012-02-07,667.07,10.94284344444944
Tesouro Prefixado,2014-01-01,2012-02-07,832.74,10.11225001584468
Tesouro Prefixado,2013-01-01,2012-02-07,921.26,9.53230749577207
Tesouro Selic,2014-03-07,2012-02-07,5073.13,0.6573437678634301
Tesouro Selic,2012-03-07,2012-02-07,5075.23,18.2798735845066
Tesouro Selic,2017-03-07,2012-02-07,5067.53,0.28348664990167
Tesouro Selic,2015-03-07,2012-02-07,5070.55,0.45486614471748
Tesouro Selic,2014-03-07,2012-02-08,5075.12,0.64509049038943
Tesouro IPCA+,2035-05-15,2012-02-08,585.82,3.9017603280200097
Tesouro IPCA+,2024-08-15,2012-02-08,1064.53,3.89536027115375
Tesouro IPCA+,2015-05-15,2012-02-08,1820.6,3.36781918092472
Tesouro Prefixado,2014-01-01,2012-02-08,833.63,10.06557321227161
Tesouro Prefixado,2015-01-01,2012-02-08,746.87,10.601043187382169
Tesouro Prefixado,2016-01-01,2012-02-08,667.58,10.92917752707336
Tesouro Prefixado,2013-01-01,2012-02-08,921.89,9.47934405774515
Tesouro Selic,2012-03-07,2012-02-08,5077.23,18.57000251568838
Tesouro Selic,2017-03-07,2012-02-08,5069.52,0.27828820702571
Tesouro Selic,2013-03-07,2012-02-08,5076.68,1.22799609091432
Tesouro Selic,2015-03-07,2012-02-08,5072.55,0.44638289216256
Tesouro IPCA+,2035-05-15,2012-02-09,589.93,3.8806845136869
Tesouro Selic,2013-03-07,2012-02-09,5078.68,1.20551854583774
Tesouro Selic,2012-03-07,2012-02-09,5079.22,18.88477192940074
Tesouro Selic,2015-03-07,2012-02-09,5074.55,0.43788874307200004
Tesouro Selic,2017-03-07,2012-02-09,5071.52,0.27305963567221
Tesouro Prefixado,2015-01-01,2012-02-09,748.15,10.54615628777131
Tesouro Prefixado,2014-01-01,2012-02-09,835.38,9.95905169493334
Tesouro Prefixado,2013-01-01,2012-02-09,922.68,9.404944873609871
Tesouro Prefixado,2016-01-01,2012-02-09,668.55,10.89590339764632
Tesouro IPCA+,2015-05-15,2012-02-09,1824.66,3.3219847713101296
Tesouro IPCA+,2024-08-15,2012-02-09,1064.96,3.8939156835471502
Tesouro Selic,2014-03-07,2012-02-09,5077.12,0.6327455055479201
Tesouro IPCA+,2015-05-15,2012-02-10,1828.57,3.2779959701815
Tesouro IPCA+,2035-05-15,2012-02-10,595.32,3.85312628036356
Tesouro Prefixado,2016-01-01,2012-02-10,669.53,10.86222681328317
Tesouro Prefixado,2013-01-01,2012-02-10,923.45,9.33288303229522
Tesouro Prefixado,2014-01-01,2012-02-10,837.13,9.85258022432256
Tesouro Selic,2014-03-07,2012-02-10,5079.12,0.62037458687835
Tesouro Selic,2012-03-07,2012-02-10,5081.22,19.22259216510031
Tesouro Selic,2015-03-07,2012-02-10,5076.55,0.42938366648979004
Tesouro Selic,2017-03-07,2012-02-10,5073.52,0.26782781277823
Tesouro IPCA+,2024-08-15,2012-02-10,1074.13,3.8456765648860802
Tesouro Selic,2013-03-07,2012-02-10,5080.68,1.18294116879251
Tesouro Prefixado,2015-01-01,2012-02-10,749.62,10.481617314899621
Tesouro Selic,2013-03-07,2012-02-13,5082.67,1.16640796889784
Tesouro Selic,2017-03-07,2012-02-13,5075.52,0.26287714207269003
Tesouro Selic,2014-03-07,2012-02-13,5081.12,0.6095973575638001
Tesouro Prefixado,2016-01-01,2012-02-13,672.86,10.74479975025506
Tesouro Prefixado,2015-01-01,2012-02-13,751.88,10.397661752726579
Tesouro Prefixado,2013-01-01,2012-02-13,924.08,9.339173608605229
Tesouro Prefixado,2014-01-01,2012-02-13,838.45,9.805715878954551
Tesouro IPCA+,2015-05-15,2012-02-13,1834.43,3.2162800914100598
Tesouro IPCA+,2024-08-15,2012-02-13,1082.58,3.80335841741699
Tesouro IPCA+,2035-05-15,2012-02-13,599.7,3.83192425823286
Tesouro Selic,2015-03-07,2012-02-13,5078.54,0.42166668053515
Tesouro Selic,2012-03-07,2012-02-13,5083.21,21.466126614108
Tesouro Prefixado,2014-01-01,2012-02-14,838.48,9.8185790652816
Tesouro Selic,2013-03-07,2012-02-14,5084.67,1.1435254092698501
Tesouro IPCA+,2024-08-15,2012-02-14,1085.56,3.78845974697019
Tesouro Selic,2012-03-07,2012-02-14,5085.21,21.99363003396099
Tesouro Selic,2015-03-07,2012-02-14,5080.54,0.41312501837863996
Tesouro IPCA+,2015-05-15,2012-02-14,1832.82,3.2382940534557
Tesouro Selic,2014-03-07,2012-02-14,5083.12,0.5971431760670001
Tesouro Selic,2017-03-07,2012-02-14,5077.52,0.25763326550411997
Tesouro Prefixado,2013-01-01,2012-02-14,924.12,9.364125675808
Tesouro Prefixado,2016-01-01,2012-02-14,673.37,10.73114848286156
Tesouro Prefixado,2015-01-01,2012-02-14,752.17,10.393261576449039
Tesouro IPCA+,2035-05-15,2012-02-14,602.58,3.81762154126461
Tesouro IPCA+,2035-05-15,2012-02-15,608.13,3.7898313580676004
Tesouro IPCA+,2024-08-15,2012-02-15,1093.71,3.74646005486736
Tesouro IPCA+,2015-05-15,2012-02-15,1836.88,3.1925017174996198
Tesouro Prefixado,2016-01-01,2012-02-15,676.0,10.62782782286788
Tesouro Prefixado,2015-01-01,2012-02-15,753.65,10.3282531508728
Tesouro Prefixado,2013-01-01,2012-02-15,924.67,9.32059137797298
Tesouro Selic,2015-03-07,2012-02-15,5082.55,0.40452768293061997
Tesouro Selic,2012-03-07,2012-02-15,5087.2,22.5771196415635
Tesouro Selic,2017-03-07,2012-02-15,5079.52,0.25238610757296004
Tesouro Selic,2013-03-07,2012-02-15,5086.67,1.12053971698873
Tesouro Prefixado,2014-01-01,2012-02-15,839.07,9.79244666741765
Tesouro Selic,2014-03-07,2012-02-15,5085.12,0.58466260053877
Tesouro Prefixado,2015-01-01,2012-02-16,753.94,10.32381603529675
Tesouro Prefixado,2013-01-01,2012-02-16,925.29,9.26741064833571
Tesouro IPCA+,2035-05-15,2012-02-16,608.36,3.78912109603002
Tesouro IPCA+,2015-05-15,2012-02-16,1836.38,3.20122027618594
Tesouro IPCA+,2024-08-15,2012-02-16,1096.71,3.7316061174391
Tesouro Prefixado,2016-01-01,2012-02-16,675.8,10.64417533573314
Tesouro Selic,2013-03-07,2012-02-16,5088.67,1.09745011290809
Tesouro Selic,2014-03-07,2012-02-16,5087.12,0.57215552534266
Tesouro Selic,2012-03-07,2012-02-16,5089.2,23.21936893501255
Tesouro Selic,2015-03-07,2012-02-16,5084.55,0.39596383914042005
Tesouro Selic,2017-03-07,2012-02-16,5081.52,0.24713566137336998
Tesouro Prefixado,2014-01-01,2012-02-16,839.24,9.79556056502388
Tesouro Selic,2015-03-07,2012-02-17,5086.55,0.38738886639086
Tesouro Selic,2012-03-07,2012-02-17,5091.2,23.93339307081516
Tesouro Selic,2017-03-07,2012-02-17,5083.52,0.24188191998730002
Tesouro Selic,2013-03-07,2012-02-17,5090.67,1.0742558101161501
Tesouro Prefixado,2015-01-01,2012-02-17,754.63,10.299012115307141
Tesouro Prefixado,2016-01-01,2012-02-17,676.54,10.62081418454736
Tesouro Prefixado,2014-01-01,2012-02-17,840.27,9.73866350864554
Tesouro IPCA+,2024-08-15,2012-02-17,1097.12,3.7302977213871102
Tesouro IPCA+,2035-05-15,2012-02-17,613.96,3.7613448772338
Tesouro IPCA+,2015-05-15,2012-02-17,1839.28,3.1692849672837697
Tesouro Prefixado,2013-01-01,2012-02-17,925.99,9.2031753985164
Tesouro Selic,2014-03-07,2012-02-17,5089.12,0.5596218443069501
Tesouro Prefixado,2013-01-01,2012-02-22,926.61,9.27126676073475
Tesouro Selic,2015-03-07,2012-02-22,5088.55,0.3801716125483
Tesouro Selic,2013-03-07,2012-02-22,5092.67,1.06210659534915
Tesouro Selic,2014-03-07,2012-02-22,5091.12,0.5500107149993599
Tesouro Selic,2012-03-07,2012-02-22,5093.2,32.86163303676859
Tesouro IPCA+,2035-05-15,2012-02-22,618.61,3.74034783082062
Tesouro Selic,2017-03-07,2012-02-22,5085.52,0.23713988783471002
Tesouro IPCA+,2015-05-15,2012-02-22,1843.82,3.12854599738587
Tesouro Prefixado,2014-01-01,2012-02-22,841.29,9.74214665597275
Tesouro Prefixado,2016-01-01,2012-02-22,677.52,10.6189292835972
Tesouro Prefixado,2015-01-01,2012-02-22,755.71,10.29560648795175
Tesouro IPCA+,2024-08-15,2012-02-22,1107.28,3.6816115766718998
Tesouro Selic,2012-03-07,2012-02-23,5095.2,34.76796762856216
Tesouro Selic,2017-03-07,2012-02-23,5087.53,0.23184134959845998
Tesouro Selic,2013-03-07,2012-02-23,5094.67,1.03847973184361
Tesouro Selic,2014-03-07,2012-02-23,5093.13,0.53729238872712
Tesouro Selic,2015-03-07,2012-02-23,5092.11,0.36454998205321
Tesouro Prefixado,2015-01-01,2012-02-23,755.8,10.30136968105162
Tesouro Prefixado,2013-01-01,2012-02-23,926.79,9.277452457726989
Tesouro Prefixado,2014-01-01,2012-02-23,841.32,9.755086454615421
Tesouro IPCA+,2015-05-15,2012-02-23,1844.99,3.11723924313171
Tesouro IPCA+,2035-05-15,2012-02-23,620.19,3.7329351611757398
Tesouro IPCA+,2024-08-15,2012-02-23,1108.99,3.6735868560064904
Tesouro Prefixado,2016-01-01,2012-02-23,677.56,10.62516416659544
Tesouro Selic,2017-03-07,2012-02-24,5089.53,0.2265664710455
Tesouro Selic,2012-03-07,2012-02-24,5097.2,37.02706614538036
Tesouro Selic,2015-03-07,2012-02-24,5094.11,0.35590845419974004
Tesouro Selic,2013-03-07,2012-02-24,5096.68,1.0146110182944
Tesouro Selic,2014-03-07,2012-02-24,5095.13,0.52461371969978
Tesouro Prefixado,2015-01-01,2012-02-24,754.53,10.376796935445821
Tesouro IPCA+,2035-05-15,2012-02-24,620.42,3.73224057203123
Tesouro Prefixado,2013-01-01,2012-02-24,926.97,9.28368298600512
Tesouro Prefixado,2016-01-01,2012-02-24,675.71,10.71165499764434
Tesouro IPCA+,2015-05-15,2012-02-24,1845.03,3.11945181690571
Tesouro IPCA+,2024-08-15,2012-02-24,1109.39,3.6723398691836397
Tesouro Prefixado,2014-01-01,2012-02-24,840.92,9.79834499684109
Tesouro Selic,2013-03-07,2012-02-27,5098.68,0.99608881004478
Tesouro IPCA+,2015-05-15,2012-02-27,1840.54,3.18154958652294
Tesouro IPCA+,2035-05-15,2012-02-27,616.77,3.75178061582064
Tesouro IPCA+,2024-08-15,2012-02-27,1104.91,3.6980253760730197
Tesouro Prefixado,2016-01-01,2012-02-27,672.71,10.86398940810589
Tesouro Prefixado,2015-01-01,2012-02-27,752.3,10.52320721468058
Tesouro Prefixado,2013-01-01,2012-02-27,926.94,9.38210087389483
Tesouro Selic,2015-03-07,2012-02-27,5096.11,0.34788574925488003
Tesouro Selic,2012-03-07,2012-02-27,5099.2,50.535202646516254
Tesouro Selic,2017-03-07,2012-02-27,5091.53,0.22152970370503
Tesouro Selic,2014-03-07,2012-02-27,5097.14,0.51322941454396
Tesouro Prefixado,2014-01-01,2012-02-27,839.82,9.92198149111212
Tesouro Selic,2015-03-07,2012-02-28,5098.12,0.33916131724223
Tesouro Prefixado,2015-01-01,2012-02-28,751.24,10.58871641382128
Tesouro Selic,2012-03-07,2012-02-28,5101.2,56.48698623512401
Tesouro Selic,2014-03-07,2012-02-28,5099.14,0.50046308172613
Tesouro Selic,2017-03-07,2012-02-28,5093.54,0.21621545928032002
Tesouro Selic,2013-03-07,2012-02-28,5100.68,0.97201558573905
Tesouro Prefixado,2016-01-01,2012-02-28,671.82,10.91035827955677
Tesouro Prefixado,2013-01-01,2012-02-28,926.84,9.42795260852049
Tesouro IPCA+,2035-05-15,2012-02-28,614.29,3.7646589318145898
Tesouro IPCA+,2015-05-15,2012-02-28,1840.02,3.1905762913290303
Tesouro Prefixado,2014-01-01,2012-02-28,839.0,9.99573478002555
